lot_id,species_common,scientific_name,lot_mass_kg,product_form,handling_scenario,prehistory_equivalent_ice_h,baseline_shelf_life_h,target_market_node_id,traceability_status,origin_node_id,min_temp_c,mean_temp_c,max_temp_c,time_above_4c_h,time_above_10c_h,time_above_15c_h,equivalent_ice_age_h,remaining_quality_window_h,logger_missing_intervals,eye_demerit_0_3,gill_demerit_0_3,odor_demerit_0_3,texture_demerit_0_3,mucus_demerit_0_3,belly_burst_flag,total_proxy_0_16,condition_status,risk_score_0_100,recommended_action,candidate_destination_node_id,rationale,human_override_required
PGB-LMR-0001,lemuru,Sardinella lemuru,317.0,whole_fresh,controlled_ice,0.0,168.0,N004,COMPLETE,N001,1.09,1.42,10.0,1.0,0.0,0.0,62.45,105.55,0,1.0,1.0,1.0,1.0,1.0,0,5.0,NORMAL,32.2,HOLD_CHILLED,N004,RSL 105.6 h; sensory 5/16; gaps 0,YES
PGB-LMR-0522,lemuru,Sardinella lemuru,714.0,whole_fresh,delayed_chilling_2h,72.0,168.0,N002,PARTIAL,N001,1.09,2.27,21.32,3.75,2.5,1.75,146.56,21.44,0,3.0,3.0,3.0,3.0,2.0,0,14.0,POOR,82.1,LOCAL_FRESH_ONLY,N002,RSL 21.4 h; sensory 14/16; gaps 0,YES
PGB-LMR-0523,lemuru,Sardinella lemuru,851.0,whole_fresh,melted_ice,72.0,168.0,N004,COMPLETE,N001,1.09,6.12,11.1,28.75,14.25,0.0,203.76,0.0,0,3.0,3.0,3.0,3.0,3.0,0,15.0,POOR,92.3,PROCESS_IMMEDIATELY,N004,RSL 0 h; sensory 15/16; gaps 0,YES
PGB-LMR-0524,lemuru,Sardinella lemuru,988.0,whole_fresh,loading_excursion,72.0,168.0,N005,COMPLETE,N001,1.09,2.14,16.14,4.75,1.75,0.25,145.23,22.77,0,3.0,3.0,3.0,3.0,2.0,0,14.0,POOR,81.2,LOCAL_FRESH_ONLY,N005,RSL 22.8 h; sensory 14/16; gaps 0,YES
PGB-LMR-0525,lemuru,Sardinella lemuru,1125.0,whole_fresh,warm_auction_delay,72.0,168.0,N006,COMPLETE,N001,1.29,5.59,28.57,10.25,8.75,8.25,180.09,0.0,0,3.0,3.0,3.0,3.0,3.0,0,15.0,POOR,94.3,MANUAL_INSPECTION,N006,RSL 0 h; sensory 15/16; gaps 0,YES
PGB-LMR-0526,lemuru,Sardinella lemuru,1262.0,whole_fresh,reice_recovery,72.0,168.0,N007,COMPLETE,N001,0.89,2.92,23.2,7.0,4.0,2.75,155.19,12.81,0,3.0,3.0,3.0,3.0,3.0,0,15.0,POOR,88.6,LOCAL_FRESH_ONLY,N007,RSL 12.8 h; sensory 15/16; gaps 0,YES
PGB-LMR-0527,lemuru,Sardinella lemuru,1399.0,frozen,logger_gap,72.0,168.0,N018,COMPLETE,N001,-18.1,-14.65,12.0,1.25,0.0,0.0,105.84,62.16,12,2.0,2.0,2.0,2.0,2.0,0,10.0,CHECK,62.0,PROCESS_EXPORT_CANDIDATE,N018,RSL 62.2 h; sensory 10/16; gaps 12,YES
PGB-LMR-0528,lemuru,Sardinella lemuru,1536.0,frozen,freezer_transfer,72.0,168.0,N019,PARTIAL,N001,-18.1,-14.79,7.0,0.75,0.0,0.0,106.36,61.64,0,2.0,2.0,2.0,2.0,2.0,0,10.0,CHECK,58.5,PROCESS_EXPORT_CANDIDATE,N019,RSL 61.6 h; sensory 10/16; gaps 0,YES
PGB-LMR-0529,lemuru,Sardinella lemuru,1673.0,processed,controlled_ice,72.0,168.0,N020,COMPLETE,N001,-18.1,-14.71,10.0,1.0,0.0,0.0,107.16,60.84,0,2.0,2.0,2.0,2.0,2.0,0,10.0,CHECK,57.8,PROCESS_EXPORT_CANDIDATE,N020,RSL 60.8 h; sensory 10/16; gaps 0,YES
PGB-LMR-0530,lemuru,Sardinella lemuru,1810.0,whole_fresh,delayed_chilling_2h,72.0,168.0,N005,COMPLETE,N001,1.09,2.29,21.53,3.75,2.5,1.75,146.72,21.28,0,3.0,3.0,3.0,3.0,2.0,0,14.0,POOR,82.2,LOCAL_FRESH_ONLY,N005,RSL 21.3 h; sensory 14/16; gaps 0,YES
PGB-LMR-0531,lemuru,Sardinella lemuru,1947.0,whole_fresh,melted_ice,72.0,168.0,N006,COMPLETE,N001,1.09,6.11,11.1,29.0,14.75,0.0,203.71,0.0,0,3.0,3.0,3.0,3.0,3.0,0,15.0,POOR,92.3,PROCESS_IMMEDIATELY,N006,RSL 0 h; sensory 15/16; gaps 0,YES
PGB-LMR-0532,lemuru,Sardinella lemuru,264.0,whole_fresh,loading_excursion,72.0,168.0,N007,COMPLETE,N001,1.09,2.25,18.79,5.25,1.75,1.0,146.67,21.33,0,3.0,3.0,3.0,3.0,2.0,0,14.0,POOR,81.6,LOCAL_FRESH_ONLY,N007,RSL 21.3 h; sensory 14/16; gaps 0,YES
PGB-LMR-0533,lemuru,Sardinella lemuru,401.0,whole_fresh,warm_auction_delay,72.0,168.0,N008,COMPLETE,N001,1.29,5.66,29.03,10.25,9.0,8.5,180.24,0.0,0,3.0,3.0,3.0,3.0,3.0,0,15.0,POOR,94.3,MANUAL_INSPECTION,N008,RSL 0 h; sensory 15/16; gaps 0,YES
PGB-LMR-0534,lemuru,Sardinella lemuru,538.0,whole_fresh,reice_recovery,72.0,168.0,N002,PARTIAL,N001,0.89,2.86,22.86,6.5,4.0,2.75,154.73,13.27,0,3.0,3.0,3.0,3.0,3.0,0,15.0,POOR,88.5,LOCAL_FRESH_ONLY,N002,RSL 13.3 h; sensory 15/16; gaps 0,YES
PGB-LMR-0535,lemuru,Sardinella lemuru,675.0,whole_fresh,logger_gap,72.0,168.0,N004,COMPLETE,N001,1.49,1.86,12.0,1.5,0.0,0.0,135.25,32.75,12,2.0,3.0,3.0,2.0,2.0,0,12.0,POOR,76.0,MANUAL_INSPECTION,N004,RSL 32.8 h; sensory 12/16; gaps 12,YES
PGB-LMR-0536,lemuru,Sardinella lemuru,812.0,whole_fresh,freezer_transfer,72.0,168.0,N006,COMPLETE,N001,1.49,1.73,7.0,0.75,0.0,0.0,137.87,30.13,0,2.0,3.0,3.0,2.0,2.0,0,12.0,POOR,73.2,DOMESTIC_CHILLED,N006,RSL 30.1 h; sensory 12/16; gaps 0,YES
PGB-LMR-0537,lemuru,Sardinella lemuru,949.0,frozen,controlled_ice,72.0,168.0,N018,COMPLETE,N001,-18.1,-14.71,10.0,1.0,0.0,0.0,107.15,60.85,0,2.0,2.0,2.0,2.0,2.0,0,10.0,CHECK,57.8,PROCESS_EXPORT_CANDIDATE,N018,RSL 60.9 h; sensory 10/16; gaps 0,YES
PGB-LMR-0538,lemuru,Sardinella lemuru,1086.0,frozen,delayed_chilling_2h,72.0,168.0,N019,COMPLETE,N001,-18.1,-14.63,13.0,1.5,0.25,0.0,108.04,59.96,0,2.0,2.0,2.0,2.0,2.0,0,10.0,CHECK,60.7,PROCESS_EXPORT_CANDIDATE,N019,RSL 60 h; sensory 10/16; gaps 0,YES
PGB-LMR-0539,lemuru,Sardinella lemuru,1223.0,processed,melted_ice,72.0,168.0,N020,COMPLETE,N001,-18.1,-14.76,8.0,0.75,0.0,0.0,106.63,61.37,0,2.0,2.0,2.0,2.0,2.0,0,10.0,CHECK,61.3,PROCESS_EXPORT_CANDIDATE,N020,RSL 61.4 h; sensory 10/16; gaps 0,YES
PGB-LMR-0540,lemuru,Sardinella lemuru,1360.0,whole_fresh,loading_excursion,72.0,168.0,N002,PARTIAL,N001,1.09,2.24,18.23,5.0,1.75,0.75,146.61,21.39,0,3.0,3.0,3.0,3.0,2.0,0,14.0,POOR,81.6,LOCAL_FRESH_ONLY,N002,RSL 21.4 h; sensory 14/16; gaps 0,YES
PGB-LMR-0541,lemuru,Sardinella lemuru,1497.0,whole_fresh,warm_auction_delay,72.0,168.0,N004,COMPLETE,N001,1.29,5.76,29.87,10.25,9.0,8.5,180.34,0.0,0,3.0,3.0,3.0,3.0,3.0,0,15.0,POOR,94.3,MANUAL_INSPECTION,N004,RSL 0 h; sensory 15/16; gaps 0,YES
PGB-LMR-0542,lemuru,Sardinella lemuru,1634.0,whole_fresh,reice_recovery,72.0,168.0,N005,COMPLETE,N001,0.89,2.83,22.22,6.75,4.0,2.75,154.61,13.39,0,3.0,3.0,3.0,3.0,3.0,0,15.0,POOR,88.4,LOCAL_FRESH_ONLY,N005,RSL 13.4 h; sensory 15/16; gaps 0,YES
PGB-LMR-0543,lemuru,Sardinella lemuru,1771.0,whole_fresh,logger_gap,72.0,168.0,N006,COMPLETE,N001,1.49,1.86,12.0,1.5,0.0,0.0,135.36,32.64,12,2.0,3.0,3.0,2.0,2.0,0,12.0,POOR,76.1,MANUAL_INSPECTION,N006,RSL 32.6 h; sensory 12/16; gaps 12,YES
PGB-LMR-0544,lemuru,Sardinella lemuru,1908.0,whole_fresh,freezer_transfer,72.0,168.0,N008,COMPLETE,N001,1.49,1.74,7.0,0.75,0.0,0.0,137.94,30.06,0,2.0,3.0,3.0,2.0,2.0,0,12.0,POOR,73.2,DOMESTIC_CHILLED,N008,RSL 30.1 h; sensory 12/16; gaps 0,YES
PGB-LMR-0545,lemuru,Sardinella lemuru,225.0,whole_fresh,controlled_ice,72.0,168.0,N011,COMPLETE,N001,1.09,1.42,10.0,1.0,0.0,0.0,134.44,33.56,0,2.0,3.0,3.0,2.0,2.0,0,12.0,POOR,71.1,DOMESTIC_CHILLED,N011,RSL 33.6 h; sensory 12/16; gaps 0,YES
PGB-LMR-0546,lemuru,Sardinella lemuru,362.0,whole_fresh,delayed_chilling_2h,72.0,168.0,N002,PARTIAL,N001,1.09,2.22,19.96,3.75,2.5,1.75,146.26,21.74,0,3.0,3.0,3.0,3.0,2.0,0,14.0,POOR,82.0,LOCAL_FRESH_ONLY,N002,RSL 21.7 h; sensory 14/16; gaps 0,YES
PGB-LMR-0547,lemuru,Sardinella lemuru,499.0,frozen,melted_ice,72.0,168.0,N018,COMPLETE,N001,-18.1,-14.76,8.0,0.75,0.0,0.0,106.6,61.4,0,2.0,2.0,2.0,2.0,2.0,0,10.0,CHECK,61.3,PROCESS_EXPORT_CANDIDATE,N018,RSL 61.4 h; sensory 10/16; gaps 0,YES
PGB-LMR-0548,lemuru,Sardinella lemuru,636.0,frozen,loading_excursion,72.0,168.0,N019,COMPLETE,N001,-18.1,-14.68,11.0,1.0,0.0,0.0,107.42,60.58,0,2.0,2.0,2.0,2.0,2.0,0,10.0,CHECK,60.0,PROCESS_EXPORT_CANDIDATE,N019,RSL 60.6 h; sensory 10/16; gaps 0,YES
PGB-LMR-0549,lemuru,Sardinella lemuru,773.0,processed,warm_auction_delay,72.0,168.0,N020,COMPLETE,N001,-18.1,-14.6,14.0,1.5,0.25,0.0,108.31,59.69,0,2.0,2.0,3.0,2.0,2.0,0,11.0,POOR,66.0,PROCESS_EXPORT_CANDIDATE,N020,RSL 59.7 h; sensory 11/16; gaps 0,YES
PGB-LMR-0550,lemuru,Sardinella lemuru,910.0,whole_fresh,reice_recovery,72.0,168.0,N007,COMPLETE,N001,0.89,2.79,22.07,6.5,4.0,2.75,154.25,13.75,0,3.0,3.0,3.0,3.0,3.0,0,15.0,POOR,88.3,LOCAL_FRESH_ONLY,N007,RSL 13.8 h; sensory 15/16; gaps 0,YES
PGB-LMR-0551,lemuru,Sardinella lemuru,1047.0,whole_fresh,logger_gap,72.0,168.0,N008,COMPLETE,N001,1.49,1.86,12.0,1.5,0.0,0.0,135.24,32.76,12,2.0,3.0,3.0,2.0,2.0,0,12.0,POOR,76.0,MANUAL_INSPECTION,N008,RSL 32.8 h; sensory 12/16; gaps 12,YES
PGB-LMR-0552,lemuru,Sardinella lemuru,1184.0,whole_fresh,freezer_transfer,72.0,168.0,N004,PARTIAL,N001,1.49,1.73,7.0,0.75,0.0,0.0,137.87,30.13,0,2.0,3.0,3.0,2.0,2.0,0,12.0,POOR,73.2,DOMESTIC_CHILLED,N004,RSL 30.1 h; sensory 12/16; gaps 0,YES
PGB-LMR-0553,lemuru,Sardinella lemuru,1321.0,whole_fresh,controlled_ice,72.0,168.0,N005,COMPLETE,N001,1.09,1.42,10.0,1.0,0.0,0.0,134.38,33.62,0,2.0,3.0,3.0,2.0,2.0,0,12.0,POOR,71.0,DOMESTIC_CHILLED,N005,RSL 33.6 h; sensory 12/16; gaps 0,YES
PGB-LMR-0554,lemuru,Sardinella lemuru,1458.0,whole_fresh,delayed_chilling_2h,72.0,168.0,N005,COMPLETE,N001,1.09,2.23,20.32,3.75,2.5,1.75,146.26,21.74,0,3.0,3.0,3.0,3.0,2.0,0,14.0,POOR,82.0,LOCAL_FRESH_ONLY,N005,RSL 21.7 h; sensory 14/16; gaps 0,YES
PGB-LMR-0555,lemuru,Sardinella lemuru,1595.0,whole_fresh,melted_ice,72.0,168.0,N006,COMPLETE,N001,1.09,6.11,11.1,29.25,14.25,0.0,203.72,0.0,0,3.0,3.0,3.0,3.0,3.0,0,15.0,POOR,92.3,PROCESS_IMMEDIATELY,N006,RSL 0 h; sensory 15/16; gaps 0,YES
PGB-LMR-0556,lemuru,Sardinella lemuru,1732.0,whole_fresh,loading_excursion,72.0,168.0,N007,COMPLETE,N001,1.09,2.2,17.36,5.0,1.75,0.5,146.05,21.95,0,3.0,3.0,3.0,3.0,2.0,0,14.0,POOR,81.4,LOCAL_FRESH_ONLY,N007,RSL 21.9 h; sensory 14/16; gaps 0,YES
PGB-LMR-0557,lemuru,Sardinella lemuru,1869.0,frozen,warm_auction_delay,72.0,168.0,N018,COMPLETE,N001,-18.1,-14.6,14.0,1.5,0.25,0.0,108.37,59.63,0,2.0,2.0,3.0,2.0,2.0,0,11.0,POOR,66.0,PROCESS_EXPORT_CANDIDATE,N018,RSL 59.6 h; sensory 11/16; gaps 0,YES
PGB-LMR-0558,lemuru,Sardinella lemuru,186.0,frozen,reice_recovery,72.0,168.0,N019,PARTIAL,N001,-18.1,-14.73,9.0,1.0,0.0,0.0,106.91,61.09,0,2.0,2.0,2.0,2.0,2.0,0,10.0,CHECK,61.9,PROCESS_EXPORT_CANDIDATE,N019,RSL 61.1 h; sensory 10/16; gaps 0,YES
PGB-LMR-0559,lemuru,Sardinella lemuru,323.0,processed,logger_gap,72.0,168.0,N020,COMPLETE,N001,-18.1,-14.65,12.0,1.25,0.0,0.0,105.85,62.15,12,2.0,2.0,2.0,2.0,2.0,0,10.0,CHECK,62.0,PROCESS_EXPORT_CANDIDATE,N020,RSL 62.1 h; sensory 10/16; gaps 12,YES
PGB-LMR-0560,lemuru,Sardinella lemuru,460.0,whole_fresh,freezer_transfer,72.0,168.0,N006,COMPLETE,N001,1.49,1.74,7.0,0.75,0.0,0.0,137.95,30.05,0,2.0,3.0,3.0,2.0,2.0,0,12.0,POOR,73.2,DOMESTIC_CHILLED,N006,RSL 30.1 h; sensory 12/16; gaps 0,YES
PGB-LMR-0561,lemuru,Sardinella lemuru,597.0,whole_fresh,controlled_ice,96.0,168.0,N006,COMPLETE,N001,1.09,1.42,10.0,1.0,0.0,0.0,158.45,9.55,0,3.0,3.0,3.0,3.0,3.0,0,15.0,POOR,85.5,PROCESS_IMMEDIATELY,N006,RSL 9.6 h; sensory 15/16; gaps 0,YES
PGB-LMR-0562,lemuru,Sardinella lemuru,734.0,whole_fresh,delayed_chilling_2h,96.0,168.0,N007,COMPLETE,N001,1.09,2.24,20.41,3.75,2.5,1.75,170.39,0.0,0,3.0,3.0,3.0,3.0,3.0,0,15.0,POOR,91.3,PROCESS_IMMEDIATELY,N007,RSL 0 h; sensory 15/16; gaps 0,YES
PGB-LMR-0563,lemuru,Sardinella lemuru,871.0,whole_fresh,melted_ice,96.0,168.0,N008,COMPLETE,N001,1.09,6.12,11.1,29.0,14.5,0.0,227.75,0.0,0,3.0,3.0,3.0,3.0,3.0,0,15.0,POOR,92.3,PROCESS_IMMEDIATELY,N008,RSL 0 h; sensory 15/16; gaps 0,YES
PGB-LMR-0564,lemuru,Sardinella lemuru,1008.0,whole_fresh,loading_excursion,96.0,168.0,N002,PARTIAL,N001,1.09,2.17,17.1,5.0,1.75,0.5,169.68,0.0,0,3.0,3.0,3.0,3.0,3.0,0,15.0,POOR,90.8,PROCESS_IMMEDIATELY,N002,RSL 0 h; sensory 15/16; gaps 0,YES
PGB-LMR-0565,lemuru,Sardinella lemuru,1145.0,whole_fresh,warm_auction_delay,96.0,168.0,N004,COMPLETE,N001,1.29,6.01,30.95,10.25,9.0,8.5,204.57,0.0,0,3.0,3.0,3.0,3.0,3.0,0,15.0,POOR,94.3,MANUAL_INSPECTION,N004,RSL 0 h; sensory 15/16; gaps 0,YES
PGB-LMR-0566,lemuru,Sardinella lemuru,1282.0,whole_fresh,reice_recovery,96.0,168.0,N005,COMPLETE,N001,0.89,2.76,21.87,6.75,3.75,2.5,177.98,0.0,0,3.0,3.0,3.0,3.0,3.0,0,15.0,POOR,92.8,PROCESS_IMMEDIATELY,N005,RSL 0 h; sensory 15/16; gaps 0,YES
PGB-LMR-0567,lemuru,Sardinella lemuru,1419.0,frozen,logger_gap,96.0,168.0,N018,COMPLETE,N001,-18.1,-14.66,12.0,1.25,0.0,0.0,129.78,38.22,12,2.0,3.0,3.0,2.0,2.0,0,12.0,POOR,74.2,PROCESS_EXPORT_CANDIDATE,N018,RSL 38.2 h; sensory 12/16; gaps 12,YES
PGB-LMR-0568,lemuru,Sardinella lemuru,1556.0,frozen,freezer_transfer,96.0,168.0,N019,COMPLETE,N001,-18.1,-14.79,7.0,0.5,0.0,0.0,130.32,37.68,0,2.0,3.0,3.0,2.0,2.0,0,12.0,POOR,70.7,PROCESS_EXPORT_CANDIDATE,N019,RSL 37.7 h; sensory 12/16; gaps 0,YES
PGB-LMR-0569,lemuru,Sardinella lemuru,1693.0,processed,controlled_ice,96.0,168.0,N020,COMPLETE,N001,-18.1,-14.71,10.0,1.0,0.0,0.0,131.12,36.88,0,2.0,3.0,3.0,2.0,2.0,0,12.0,POOR,70.0,PROCESS_EXPORT_CANDIDATE,N020,RSL 36.9 h; sensory 12/16; gaps 0,YES
PGB-LMR-0570,lemuru,Sardinella lemuru,1830.0,whole_fresh,delayed_chilling_2h,96.0,168.0,N002,PARTIAL,N001,1.09,2.25,20.9,3.75,2.5,1.75,170.43,0.0,0,3.0,3.0,3.0,3.0,3.0,0,15.0,POOR,91.3,PROCESS_IMMEDIATELY,N002,RSL 0 h; sensory 15/16; gaps 0,YES
PGB-LMR-0571,lemuru,Sardinella lemuru,1967.0,whole_fresh,melted_ice,96.0,168.0,N004,COMPLETE,N001,1.09,6.11,11.1,29.25,14.25,0.0,227.7,0.0,0,3.0,3.0,3.0,3.0,3.0,0,15.0,POOR,92.3,PROCESS_IMMEDIATELY,N004,RSL 0 h; sensory 15/16; gaps 0,YES
PGB-LMR-0572,lemuru,Sardinella lemuru,284.0,whole_fresh,loading_excursion,96.0,168.0,N005,COMPLETE,N001,1.09,2.16,16.51,4.75,1.75,0.5,169.43,0.0,0,3.0,3.0,3.0,3.0,3.0,0,15.0,POOR,90.8,PROCESS_IMMEDIATELY,N005,RSL 0 h; sensory 15/16; gaps 0,YES
PGB-LMR-0573,lemuru,Sardinella lemuru,421.0,whole_fresh,warm_auction_delay,96.0,168.0,N006,COMPLETE,N001,1.29,6.07,31.17,10.25,9.0,8.5,204.55,0.0,0,3.0,3.0,3.0,3.0,3.0,0,15.0,POOR,94.3,MANUAL_INSPECTION,N006,RSL 0 h; sensory 15/16; gaps 0,YES
PGB-LMR-0574,lemuru,Sardinella lemuru,558.0,whole_fresh,reice_recovery,96.0,168.0,N007,COMPLETE,N001,0.89,2.96,23.87,6.75,4.25,3.25,179.44,0.0,0,3.0,3.0,3.0,3.0,3.0,0,15.0,POOR,92.8,PROCESS_IMMEDIATELY,N007,RSL 0 h; sensory 15/16; gaps 0,YES
PGB-LMR-0575,lemuru,Sardinella lemuru,695.0,whole_fresh,logger_gap,96.0,168.0,N008,COMPLETE,N001,1.49,1.86,12.0,1.5,0.0,0.0,159.36,8.64,12,3.0,3.0,3.0,3.0,3.0,0,15.0,POOR,90.5,MANUAL_INSPECTION,N008,RSL 8.6 h; sensory 15/16; gaps 12,YES
PGB-LMR-0576,lemuru,Sardinella lemuru,832.0,whole_fresh,freezer_transfer,96.0,168.0,N002,PARTIAL,N001,1.49,1.74,7.0,0.75,0.0,0.0,161.95,6.05,0,3.0,3.0,3.0,3.0,3.0,0,15.0,POOR,87.6,PROCESS_IMMEDIATELY,N002,RSL 6.1 h; sensory 15/16; gaps 0,YES
PGB-LMR-0577,lemuru,Sardinella lemuru,969.0,frozen,controlled_ice,96.0,168.0,N018,COMPLETE,N001,-18.1,-14.71,10.0,1.0,0.0,0.0,131.19,36.81,0,2.0,3.0,3.0,2.0,2.0,0,12.0,POOR,70.0,PROCESS_EXPORT_CANDIDATE,N018,RSL 36.8 h; sensory 12/16; gaps 0,YES
PGB-LMR-0578,lemuru,Sardinella lemuru,1106.0,frozen,delayed_chilling_2h,96.0,168.0,N019,COMPLETE,N001,-18.1,-14.63,13.0,1.25,0.25,0.0,132.06,35.94,0,2.0,3.0,3.0,2.0,2.0,0,12.0,POOR,73.0,PROCESS_EXPORT_CANDIDATE,N019,RSL 35.9 h; sensory 12/16; gaps 0,YES
PGB-LMR-0579,lemuru,Sardinella lemuru,1243.0,processed,melted_ice,96.0,168.0,N020,COMPLETE,N001,-18.1,-14.76,8.0,0.75,0.0,0.0,130.62,37.38,0,2.0,3.0,3.0,2.0,2.0,0,12.0,POOR,73.5,PROCESS_EXPORT_CANDIDATE,N020,RSL 37.4 h; sensory 12/16; gaps 0,YES
PGB-LMR-0580,lemuru,Sardinella lemuru,1380.0,whole_fresh,loading_excursion,96.0,168.0,N007,COMPLETE,N001,1.09,2.14,16.3,5.0,1.75,0.5,169.16,0.0,0,3.0,3.0,3.0,3.0,3.0,0,15.0,POOR,90.8,PROCESS_IMMEDIATELY,N007,RSL 0 h; sensory 15/16; gaps 0,YES
PGB-LMR-0581,lemuru,Sardinella lemuru,1517.0,whole_fresh,warm_auction_delay,96.0,168.0,N008,COMPLETE,N001,1.29,5.58,28.43,10.0,8.75,8.25,204.11,0.0,0,3.0,3.0,3.0,3.0,3.0,0,15.0,POOR,94.3,MANUAL_INSPECTION,N008,RSL 0 h; sensory 15/16; gaps 0,YES
PGB-LMR-0582,lemuru,Sardinella lemuru,1654.0,whole_fresh,reice_recovery,96.0,168.0,N002,PARTIAL,N001,0.89,2.91,23.32,7.0,4.0,3.0,179.07,0.0,0,3.0,3.0,3.0,3.0,3.0,0,15.0,POOR,92.8,PROCESS_IMMEDIATELY,N002,RSL 0 h; sensory 15/16; gaps 0,YES
PGB-LMR-0583,lemuru,Sardinella lemuru,1791.0,whole_fresh,logger_gap,96.0,168.0,N004,COMPLETE,N001,1.49,1.86,12.0,1.5,0.0,0.0,159.25,8.75,12,3.0,3.0,3.0,3.0,3.0,0,15.0,POOR,90.4,MANUAL_INSPECTION,N004,RSL 8.8 h; sensory 15/16; gaps 12,YES
PGB-LMR-0584,lemuru,Sardinella lemuru,1928.0,whole_fresh,freezer_transfer,96.0,168.0,N005,COMPLETE,N001,1.49,1.73,7.0,0.75,0.0,0.0,161.86,6.14,0,3.0,3.0,3.0,3.0,3.0,0,15.0,POOR,87.6,PROCESS_IMMEDIATELY,N005,RSL 6.1 h; sensory 15/16; gaps 0,YES
PGB-LMR-0585,lemuru,Sardinella lemuru,245.0,whole_fresh,controlled_ice,96.0,168.0,N006,COMPLETE,N001,1.09,1.42,10.0,1.0,0.0,0.0,158.37,9.63,0,3.0,3.0,3.0,3.0,3.0,0,15.0,POOR,85.5,PROCESS_IMMEDIATELY,N006,RSL 9.6 h; sensory 15/16; gaps 0,YES
PGB-LMR-0586,lemuru,Sardinella lemuru,382.0,whole_fresh,delayed_chilling_2h,96.0,168.0,N007,COMPLETE,N001,1.09,2.28,21.67,3.75,2.5,1.75,170.67,0.0,0,3.0,3.0,3.0,3.0,3.0,0,15.0,POOR,91.3,PROCESS_IMMEDIATELY,N007,RSL 0 h; sensory 15/16; gaps 0,YES
PGB-LMR-0587,lemuru,Sardinella lemuru,519.0,frozen,melted_ice,96.0,168.0,N018,COMPLETE,N001,-18.1,-14.76,8.0,0.75,0.0,0.0,130.59,37.41,0,2.0,3.0,3.0,2.0,2.0,0,12.0,POOR,73.5,PROCESS_EXPORT_CANDIDATE,N018,RSL 37.4 h; sensory 12/16; gaps 0,YES
PGB-LMR-0588,lemuru,Sardinella lemuru,656.0,frozen,loading_excursion,96.0,168.0,N019,PARTIAL,N001,-18.1,-14.68,11.0,1.25,0.0,0.0,131.43,36.57,0,2.0,3.0,3.0,2.0,2.0,0,12.0,POOR,72.3,PROCESS_EXPORT_CANDIDATE,N019,RSL 36.6 h; sensory 12/16; gaps 0,YES
PGB-LMR-0589,lemuru,Sardinella lemuru,793.0,processed,warm_auction_delay,96.0,168.0,N020,COMPLETE,N001,-18.1,-14.6,14.0,1.5,0.25,0.0,132.35,35.65,0,2.0,3.0,3.0,2.0,2.0,0,12.0,POOR,76.1,PROCESS_EXPORT_CANDIDATE,N020,RSL 35.7 h; sensory 12/16; gaps 0,YES
PGB-LMR-0590,lemuru,Sardinella lemuru,930.0,whole_fresh,reice_recovery,96.0,168.0,N005,COMPLETE,N001,0.89,2.87,22.76,6.75,4.0,2.75,178.83,0.0,0,3.0,3.0,3.0,3.0,3.0,0,15.0,POOR,92.8,PROCESS_IMMEDIATELY,N005,RSL 0 h; sensory 15/16; gaps 0,YES
PGB-LMR-0591,lemuru,Sardinella lemuru,1067.0,whole_fresh,logger_gap,96.0,168.0,N006,COMPLETE,N001,1.49,1.86,12.0,1.5,0.0,0.0,159.35,8.65,12,3.0,3.0,3.0,3.0,3.0,0,15.0,POOR,90.5,MANUAL_INSPECTION,N006,RSL 8.7 h; sensory 15/16; gaps 12,YES
PGB-LMR-0592,lemuru,Sardinella lemuru,1204.0,whole_fresh,freezer_transfer,96.0,168.0,N007,COMPLETE,N001,1.49,1.74,7.0,0.75,0.0,0.0,161.94,6.06,0,3.0,3.0,3.0,3.0,3.0,0,15.0,POOR,87.6,PROCESS_IMMEDIATELY,N007,RSL 6.1 h; sensory 15/16; gaps 0,YES
PGB-LMR-0593,lemuru,Sardinella lemuru,1341.0,whole_fresh,controlled_ice,96.0,168.0,N008,COMPLETE,N001,1.09,1.42,10.0,1.25,0.0,0.0,158.46,9.54,0,3.0,3.0,3.0,3.0,3.0,0,15.0,POOR,85.5,PROCESS_IMMEDIATELY,N008,RSL 9.5 h; sensory 15/16; gaps 0,YES
PGB-LMR-0594,lemuru,Sardinella lemuru,1478.0,whole_fresh,delayed_chilling_2h,96.0,168.0,N002,PARTIAL,N001,1.09,2.31,22.03,3.75,2.5,1.75,170.85,0.0,0,3.0,3.0,3.0,3.0,3.0,0,15.0,POOR,91.3,PROCESS_IMMEDIATELY,N002,RSL 0 h; sensory 15/16; gaps 0,YES
PGB-LMR-0595,lemuru,Sardinella lemuru,1615.0,whole_fresh,melted_ice,96.0,168.0,N004,COMPLETE,N001,1.09,6.12,11.1,29.0,14.5,0.0,227.78,0.0,0,3.0,3.0,3.0,3.0,3.0,0,15.0,POOR,92.3,PROCESS_IMMEDIATELY,N004,RSL 0 h; sensory 15/16; gaps 0,YES
PGB-LMR-0596,lemuru,Sardinella lemuru,1752.0,whole_fresh,loading_excursion,96.0,168.0,N005,COMPLETE,N001,1.09,2.24,18.36,5.0,1.75,0.75,170.59,0.0,0,3.0,3.0,3.0,3.0,3.0,0,15.0,POOR,90.8,PROCESS_IMMEDIATELY,N005,RSL 0 h; sensory 15/16; gaps 0,YES
